LAMMPS data file via write_data, version 28 Mar 2023, timestep = 2000

150 atoms
3 atom types
0 bonds
1 bond types
0 angles
1 angle types

-10.567408383432094 10.567408383432094 xlo xhi
-10.567408383432094 10.567408383432094 ylo yhi
-10.567408383432094 10.567408383432094 zlo zhi

Masses

1 15.9994
2 1.008
3 1.008

Atoms # full

66 14 1 0 1.3896533361255923 -10.096003428840776 -6.237120867267285 0 0 0
67 14 2 0.241 2.0116536572358417 -9.43303217883404 -6.136175040151973 0 0 0
68 14 2 0.241 0.5342212755433469 -9.790520876590824 -6.329451327507783 0 0 0
69 14 3 -0.241 1.381622964213383 -10.417427389348266 -5.608881062799939 0 0 0
70 14 3 -0.241 1.5380100049090224 -10.369206390093833 -6.868554122824369 0 0 0
46 10 1 0 -4.737686613373906 -0.997830210040668 -6.007651535638784 0 0 0
47 10 2 0.241 -4.393110118567579 -1.6730572483951391 -5.499666900901161 0 0 0
48 10 2 0.241 -4.121148829610525 -0.36783905791550886 -6.224348711617097 0 0 0
49 10 3 -0.241 -5.172623733883067 -0.6634142340076146 -5.568959716400836 0 0 0
50 10 3 -0.241 -4.895798310202461 -1.3074630224923318 -6.624164603639944 0 0 0
139 28 3 -0.241 -2.243991159480471 -1.118209817163402 -10.533108243860891 0 0 1
21 5 1 0 4.495226499788348 -4.737694629577704 -9.486425005561694 0 0 0
23 5 2 0.241 3.8362074562350923 -4.132341819349734 -9.63748001208724 0 0 0
24 5 3 -0.241 4.352625837660181 -4.970465209185415 -8.839614063881035 0 0 0
25 5 3 -0.241 4.527008464167208 -5.097081246231402 -10.087343666164228 0 0 0
31 7 1 0 0.5193459760020289 -4.17811455116796 -7.653309446339565 0 0 0
32 7 2 0.241 1.355739735740837 -3.8292762482260354 -7.606293601511259 0 0 0
33 7 2 0.241 0.4431091840114263 -4.88491129853089 -8.22196648169724 0 0 0
34 7 3 -0.241 0.14747104734871286 -3.6682920236082097 -7.964298101154586 0 0 0
35 7 3 -0.241 0.4304453759421083 -4.466516889826669 -7.017888207581552 0 0 0
22 5 2 0.241 5.3340643494157955 -4.3654281615402475 -9.411582939755734 0 0 0
11 3 1 0 -5.511083601547844 5.278996944816923 -7.608798283734303 0 0 0
14 3 3 -0.241 -5.517702380369189 5.232630709663352 -8.310033318381379 0 0 0
15 3 3 -0.241 -6.004473921380434 5.10869124286188 -7.147918380705912 0 0 0
13 3 2 0.241 -4.812407858133291 4.743050950066571 -7.373385820467085 0 0 0
63 13 2 0.241 4.439300154173422 2.760419044056416 -9.90659653631167 0 0 1
113 23 2 0.241 -9.967778388922405 10.159542636667714 -9.09917368324056 1 0 0
115 23 3 -0.241 -10.263640760130464 9.060593208019464 -9.60522432093673 1 0 0
146 30 1 0 -9.682617731221146 6.6091177732580295 -5.6767643425755825 0 0 0
147 30 2 0.241 -9.196377211273342 7.322841580768317 -5.367393224885774 0 0 0
149 30 3 -0.241 -9.452858233475354 6.069038688432828 -5.29883868506082 0 0 0
150 30 3 -0.241 -9.697731182224622 6.6979924114407705 -6.3597144411499515 0 0 0
12 3 2 0.241 -5.374456206389209 6.16388521113827 -7.453806257538496 0 0 0
111 23 1 0 -9.895223457397776 9.681312615164869 -9.609139080926205 1 0 0
36 8 1 0 7.328468644786723 7.914503151052907 -9.078076735996532 0 0 0
37 8 2 0.241 8.350769690727686 8.737969278431803 -9.384757885874954 0 0 0
38 8 2 0.241 6.7567820659734625 8.486689614388647 -9.063247963245448 0 0 0
39 8 3 -0.241 7.702289324117475 7.817586105403498 -8.493502008941487 0 0 0
40 8 3 -0.241 7.477653868750911 7.728534944924673 -9.767478068188165 0 0 0
81 17 1 0 8.990928445611123 9.332658400806453 -9.758620278229547 0 0 0
82 17 2 0.241 10.265702600032286 9.466040095035419 -9.044680065373635 0 0 0
83 17 2 0.241 10.13860839142261 9.629631117970368 -10.41049835852562 0 0 0
84 17 3 -0.241 9.021408268334254 9.64455852365723 -9.47010663845484 0 0 0
85 17 3 -0.241 9.199823447556243 8.343383399213005 -9.432168033744412 0 0 0
112 23 2 0.241 9.348804344530725 9.590698418022976 -9.376723422356509 0 0 0
114 23 3 -0.241 10.141661349895974 9.663508021216701 -10.372802431890095 0 0 0
118 24 2 0.241 8.565833827949072 5.938022503275112 -5.88108635539919 0 0 0
148 30 2 0.241 -10.556537468016606 6.6534267718391416 -5.451253442211111 0 0 0
4 1 3 -0.241 3.804937082610687 -6.471998668871211 -0.1232902808147891 0 0 0
103 21 2 0.241 4.771877380910247 -8.901715465447614 -0.37152360374036775 0 0 0
101 21 1 0 5.521148348377638 -9.177400172715748 -0.8267184738639219 0 0 0
102 21 2 0.241 5.386335224138804 -9.891367404670037 -1.3707322256831542 0 0 0
104 21 3 -0.241 5.645694677764267 -8.65099983609538 -1.2781683324868478 0 0 0
